CV_Text,JD_Text,Match_Label,Score
"Tôi là một chuyên gia quản lý dữ liệu với hơn 5 năm kinh nghiệm trong lĩnh vực đảm bảo chất lượng dữ liệu. Tôi đã từng làm việc tại các công ty lớn như FPT và Viettel, nơi tôi đã phát triển và triển khai các dự án quản lý dữ liệu thành công. Tôi có kỹ năng vững chắc về các công cụ như SQL, Excel và các công nghệ dữ liệu khác. Tôi cũng có kinh nghiệm trong việc xây dựng và quản lý các quy trình đảm bảo chất lượng dữ liệu, cũng như đào tạo và hỗ trợ các thành viên trong đội ngũ.",Data Quality Manager,Positive,1.0
"Tôi là một chuyên viên phân tích dữ liệu với 3 năm kinh nghiệm trong lĩnh vực phân tích và báo cáo dữ liệu. Tôi đã từng làm việc tại các công ty như VinGroup và Mobifone, nơi tôi đã thực hiện các nhiệm vụ phân tích và báo cáo dữ liệu. Tôi có kỹ năng về SQL và Excel, nhưng tôi chưa có kinh nghiệm về các công cụ quản lý dữ liệu như Informatica hoặc Talend. Tôi cũng chưa có kinh nghiệm về xây dựng và quản lý các quy trình đảm bảo chất lượng dữ liệu.",Data Quality Manager,Medium,0.5
"Tôi là một lập trình viên với 2 năm kinh nghiệm trong lĩnh vực phát triển ứng dụng di động. Tôi đã từng làm việc tại các công ty như Sendo và Tiki, nơi tôi đã phát triển các ứng dụng di động thành công. Tôi có kỹ năng về ngôn ngữ lập trình Java và PHP, nhưng tôi chưa có kinh nghiệm về quản lý dữ liệu hoặc đảm bảo chất lượng dữ liệu. Tôi cũng chưa có kinh nghiệm về các công cụ quản lý dữ liệu hoặc các công nghệ dữ liệu khác.",Data Quality Manager,Hard_Negative,0.0
"Tôi là một kỹ sư trí tuệ nhân tạo với 5 năm kinh nghiệm trong lĩnh vực phát triển các mô hình học máy và trí tuệ nhân tạo. Tôi đã từng làm việc tại các công ty công nghệ hàng đầu và đã tham gia vào nhiều dự án về trí tuệ nhân tạo, bao gồm cả việc xây dựng các hệ thống nhận dạng giọng nói và hình ảnh. Tôi có kiến thức sâu về các thuật toán học máy, bao gồm cả học sâu và học tinh, và tôi cũng có kinh nghiệm về việc triển khai các mô hình trí tuệ nhân tạo trên các nền tảng đám mây.",Artificial Intelligence,Positive,1.0
"Tôi là một lập trình viên Python với 3 năm kinh nghiệm trong lĩnh vực phát triển phần mềm. Tôi đã từng làm việc tại các công ty công nghệ và đã tham gia vào nhiều dự án về phát triển phần mềm, bao gồm cả việc xây dựng các ứng dụng web và di động. Tôi có kiến thức cơ bản về các thuật toán học máy, nhưng tôi chưa có kinh nghiệm về việc triển khai các mô hình trí tuệ nhân tạo trên các nền tảng đám mây. Tôi cũng chưa có kinh nghiệm về việc xây dựng các hệ thống nhận dạng giọng nói và hình ảnh.",Artificial Intelligence,Medium,0.5
"Tôi là một nhà phân tích dữ liệu với 2 năm kinh nghiệm trong lĩnh vực phân tích dữ liệu kinh doanh. Tôi đã từng làm việc tại các công ty tài chính và đã tham gia vào nhiều dự án về phân tích dữ liệu, bao gồm cả việc xây dựng các báo cáo và biểu đồ. Tôi có kiến thức cơ bản về các công cụ phân tích dữ liệu, bao gồm cả Excel và SQL, nhưng tôi chưa có kinh nghiệm về các thuật toán học máy và trí tuệ nhân tạo. Tôi cũng chưa có kinh nghiệm về việc phát triển phần mềm hoặc xây dựng các hệ thống nhận dạng giọng nói và hình ảnh.",Artificial Intelligence,Hard_Negative,0.0
"Tôi là một chuyên gia về Data Warehousing với hơn 5 năm kinh nghiệm trong việc thiết kế, xây dựng và triển khai các hệ thống dữ liệu. Tôi đã từng làm việc với các công nghệ như Amazon Redshift, Google BigQuery và Azure Synapse Analytics. Tôi cũng có kinh nghiệm với các công cụ ETL như Informatica PowerCenter và Talend. Tôi đã từng tham gia vào các dự án về phân tích dữ liệu và kinh doanh, giúp các công ty cải thiện hiệu suất và tăng doanh thu. Tôi có kỹ năng về SQL, Python và Java, cũng như kinh nghiệm với các công cụ như Tableau và Power BI.",Data Warehousing,Positive,1.0
"Tôi là một chuyên viên phân tích dữ liệu với 3 năm kinh nghiệm. Tôi đã từng làm việc với các công nghệ như MySQL và PostgreSQL, và có kinh nghiệm với các công cụ phân tích dữ liệu như Excel và SQL. Tôi cũng có kiến thức về các nguyên tắc thiết kế cơ sở dữ liệu và đã từng tham gia vào các dự án về phân tích dữ liệu. Tuy nhiên, tôi chưa có kinh nghiệm trực tiếp với Data Warehousing, nhưng tôi sẵn sàng học hỏi và phát triển.",Data Warehousing,Medium,0.5
"Tôi là một chuyên viên thiết kế đồ họa với 2 năm kinh nghiệm. Tôi đã từng làm việc với các công nghệ như Adobe Creative Cloud và Sketch, và có kinh nghiệm với các công cụ thiết kế như Photoshop và Illustrator. Tôi cũng có kiến thức về các nguyên tắc thiết kế và đã từng tham gia vào các dự án về thiết kế đồ họa. Tôi đã từng học một khóa về Python, nhưng tôi chưa có kinh nghiệm trực tiếp với Data Warehousing hoặc các công nghệ liên quan.",Data Warehousing,Hard_Negative,0.0
"Tôi là một chuyên gia phân tích dữ liệu với hơn 8 năm kinh nghiệm trong lĩnh vực quản lý dữ liệu và phân tích. Tôi đã từng làm việc cho các công ty lớn như FPT và Viettel, nơi tôi đã phát triển và triển khai các dự án phân tích dữ liệu để cải thiện hiệu suất kinh doanh. Tôi có kiến thức sâu về các công cụ phân tích dữ liệu như Excel, SQL, Tableau và Power BI. Tôi cũng có kỹ năng lãnh đạo và quản lý đội ngũ, với khả năng giao tiếp và trình bày hiệu quả. Tôi đang tìm kiếm một vị trí quản lý phân tích dữ liệu để áp dụng kiến thức và kỹ năng của mình vào việc giúp doanh nghiệp phát triển.",Data and Analytics Manager,Positive,1.0
"Tôi là một nhân viên kinh doanh với 5 năm kinh nghiệm, đã từng làm việc trong lĩnh vực bán hàng và tiếp thị. Tôi có kiến thức cơ bản về phân tích dữ liệu và đã từng sử dụng các công cụ như Excel và Google Analytics. Tôi cũng có kỹ năng giao tiếp và trình bày tốt, với khả năng làm việc độc lập và theo nhóm. Tuy nhiên, tôi chưa có kinh nghiệm làm việc với các công cụ phân tích dữ liệu nâng cao như Tableau hoặc Power BI, và chưa từng quản lý một đội ngũ nào.",Data and Analytics Manager,Medium,0.5
"Tôi là một lập trình viên Java với 3 năm kinh nghiệm, đã từng làm việc trong lĩnh vực phát triển phần mềm. Tôi có kiến thức sâu về các ngôn ngữ lập trình như Java và Python, và đã từng sử dụng các công cụ như Eclipse và Visual Studio. Tuy nhiên, tôi chưa có kinh nghiệm làm việc trong lĩnh vực phân tích dữ liệu, và chưa từng sử dụng các công cụ phân tích dữ liệu như Excel hoặc Tableau. Tôi đang tìm kiếm một vị trí phát triển phần mềm để áp dụng kiến thức và kỹ năng của mình vào việc giúp doanh nghiệp phát triển.",Data and Analytics Manager,Hard_Negative,0.0
"Tôi là một kỹ sư học máy có kinh nghiệm 5 năm, với bằng thạc sĩ về học máy từ Đại học Stanford. Tôi đã từng làm việc tại Google với vị trí kỹ sư học máy, nơi tôi đã phát triển và triển khai các mô hình học máy để giải quyết các vấn đề thực tế. Tôi có kiến thức sâu về các thuật toán học máy như SVM, Random Forest, Gradient Boosting và có kinh nghiệm sử dụng các thư viện như TensorFlow, PyTorch. Tôi cũng có kinh nghiệm về xử lý dữ liệu và phân tích dữ liệu bằng cách sử dụng các công cụ như Pandas, NumPy, Matplotlib.",Machine Learning,Positive,1.0
"Tôi là một nhà phát triển phần mềm với 3 năm kinh nghiệm, và tôi đã từng học về học máy tại trường đại học. Tôi đã từng làm việc với các dự án sử dụng Python và đã từng sử dụng thư viện scikit-learn để xây dựng các mô hình học máy đơn giản. Tuy nhiên, tôi chưa có kinh nghiệm về các thuật toán học sâu và chưa từng làm việc với các thư viện như TensorFlow hoặc PyTorch. Tôi có kiến thức cơ bản về xử lý dữ liệu và phân tích dữ liệu bằng cách sử dụng các công cụ như Excel, SQL.",Machine Learning,Medium,0.5
"Tôi là một nhà thiết kế đồ họa với 5 năm kinh nghiệm, và tôi đã từng học về thiết kế web tại trường đại học. Tôi đã từng làm việc với các dự án thiết kế web sử dụng HTML, CSS, JavaScript và đã từng sử dụng các công cụ như Adobe Photoshop để thiết kế đồ họa. Tôi chưa có kinh nghiệm về học máy hoặc bất kỳ công nghệ nào liên quan đến lĩnh vực này. Tuy nhiên, tôi có kiến thức cơ bản về lập trình và đã từng học về Python như một ngôn ngữ lập trình cơ bản.",Machine Learning,Hard_Negative,0.0
"Lãnh đạo dự án phân tích dữ liệu với 8 năm kinh nghiệm. Chuyên môn về quản lý và phân tích dữ liệu lớn, xây dựng hệ thống báo cáo và chỉ số hiệu suất. Thành thạo các công cụ như Tableau, Power BI, SQL, và Python. Đã từng lãnh đạo các dự án về chuyển đổi số và tối ưu hóa quy trình kinh doanh bằng dữ liệu.",Data and Analytics Manager,Positive,1.0
"Chuyên viên phân tích kinh doanh với 5 năm kinh nghiệm. Có kiến thức về thống kê và phân tích dữ liệu, nhưng chưa từng sử dụng Tableau hoặc Power BI. Thành thạo Excel và SQL, từng tham gia vào các dự án phân tích thị trường và xây dựng kế hoạch kinh doanh.",Data and Analytics Manager,Medium,0.5
"Lập trình viên Python với 3 năm kinh nghiệm, chuyên về phát triển ứng dụng web và di động. Không có kinh nghiệm về phân tích dữ liệu hoặc quản lý dự án. Thành thạo các framework như Django và Flask, nhưng chưa từng làm việc với dữ liệu lớn hoặc báo cáo kinh doanh.",Data and Analytics Manager,Hard_Negative,0.0
"Tôi là một nhà phát triển đầy đủ với hơn 5 năm kinh nghiệm trong việc xây dựng các ứng dụng web phức tạp. Tôi đã từng làm việc với nhiều công nghệ như Node.js, React, Angular, Vue.js và Ruby on Rails. Tôi cũng có kiến thức sâu về cơ sở dữ liệu như MySQL, MongoDB và PostgreSQL. Tôi đã từng tham gia vào nhiều dự án phát triển phần mềm và có khả năng làm việc độc lập cũng như trong đội nhóm. Tôi cũng có kỹ năng về kiểm thử và đảm bảo chất lượng phần mềm.",Full Stack Developer,Positive,1.0
"Tôi là một nhà phát triển với 3 năm kinh nghiệm trong việc xây dựng các ứng dụng web. Tôi đã từng làm việc với công nghệ như Node.js và React, cũng như cơ sở dữ liệu như MySQL. Tôi cũng có kiến thức cơ bản về HTML, CSS và JavaScript. Tuy nhiên, tôi chưa có kinh nghiệm với Angular, Vue.js hoặc Ruby on Rails. Tôi đã từng tham gia vào một số dự án phát triển phần mềm và có khả năng học hỏi nhanh.",Full Stack Developer,Medium,0.5
"Tôi là một nhà phân tích dữ liệu với 2 năm kinh nghiệm trong việc phân tích và trực quan hóa dữ liệu. Tôi đã từng làm việc với công cụ như Excel, Tableau và Power BI. Tôi cũng có kiến thức cơ bản về Python và đã từng sử dụng thư viện như Pandas và NumPy. Tuy nhiên, tôi chưa có kinh nghiệm với phát triển phần mềm hoặc xây dựng ứng dụng web. Tôi đã từng tham gia vào một số dự án phân tích dữ liệu và có khả năng làm việc độc lập.",Full Stack Developer,Hard_Negative,0.0
"Tôi là một kiến trúc sư điện toán đám mây giàu kinh nghiệm với hơn 8 năm kinh nghiệm trong lĩnh vực công nghệ thông tin. Tôi đã từng làm việc với các công ty lớn như Amazon Web Services, Microsoft Azure và Google Cloud Platform. Tôi có kiến thức sâu về thiết kế hệ thống điện toán đám mây, bao gồm cả kiến trúc ứng dụng, thiết kế mạng và bảo mật. Tôi cũng có kinh nghiệm với các công cụ như Docker, Kubernetes và Terraform. Tôi đã từng lãnh đạo nhiều dự án điện toán đám mây thành công và có khả năng làm việc độc lập cũng như trong đội nhóm.",Cloud Architect,Positive,1.0
"Tôi là một kỹ sư phần mềm với 5 năm kinh nghiệm trong lĩnh vực phát triển ứng dụng. Tôi đã từng làm việc với các công nghệ như Python, Java và JavaScript. Tôi cũng có kiến thức về điện toán đám mây, đặc biệt là Amazon Web Services. Tuy nhiên, tôi chưa có kinh nghiệm với các công cụ như Kubernetes và Terraform. Tôi đã từng tham gia vào nhiều dự án phát triển ứng dụng và có khả năng làm việc độc lập cũng như trong đội nhóm. Tôi đang tìm kiếm cơ hội để phát triển sự nghiệp trong lĩnh vực điện toán đám mây.",Cloud Architect,Medium,0.5
